mode,episode,total_reward,steps,success,final_info
tracking,194,1.5371399112045765,8,True,"{'detected': True, 'success': True, 'target_pos': [54.005332946777344, 60.193931579589844], 'target_vel': [-3.048982620239258, 2.589151382446289], 'last_known_pos': [54.005332946777344, 60.193931579589844], 'last_known_vel': [-3.048982620239258, 2.589151382446289]}"
tracking,195,2.0042628925293684,8,True,"{'detected': True, 'success': True, 'target_pos': [85.177490234375, 56.317325592041016], 'target_vel': [0.6139842867851257, 3.952597141265869], 'last_known_pos': [85.177490234375, 56.317325592041016], 'last_known_vel': [0.6139842867851257, 3.952597141265869]}"
tracking,196,3.1541511472314596,43,True,"{'detected': True, 'success': True, 'target_pos': [63.812110900878906, 53.01051712036133], 'target_vel': [-3.174635887145996, 2.4334516525268555], 'last_known_pos': [63.812110900878906, 53.01051712036133], 'last_known_vel': [-3.174635887145996, 2.4334516525268555]}"
tracking,197,7.871251743167638,212,True,"{'detected': True, 'success': True, 'target_pos': [31.073406219482422, 78.5716323852539], 'target_vel': [-0.34431543946266174, -3.9851534366607666], 'last_known_pos': [31.073406219482422, 78.5716323852539], 'last_known_vel': [-0.34431543946266174, -3.9851534366607666]}"
tracking,198,6.238369545929134,45,True,"{'detected': True, 'success': True, 'target_pos': [82.5492935180664, 41.87713623046875], 'target_vel': [-1.3512539863586426, -3.764852285385132], 'last_known_pos': [82.5492935180664, 41.87713623046875], 'last_known_vel': [-1.3512539863586426, -3.764852285385132]}"
tracking,199,1.9152494855225086,8,True,"{'detected': True, 'success': True, 'target_pos': [72.9889144897461, 41.093292236328125], 'target_vel': [-0.006892731878906488, -3.9999940395355225], 'last_known_pos': [72.9889144897461, 41.093292236328125], 'last_known_vel': [-0.006892731878906488, -3.9999940395355225]}"
tracking,200,5.376287667185069,85,True,"{'detected': True, 'success': True, 'target_pos': [57.41179275512695, 24.663497924804688], 'target_vel': [1.0785853862762451, 3.851837396621704], 'last_known_pos': [57.41179275512695, 24.663497924804688], 'last_known_vel': [1.0785853862762451, 3.851837396621704]}"
tracking,201,3.286126854598522,22,True,"{'detected': True, 'success': True, 'target_pos': [48.84215545654297, 36.34928894042969], 'target_vel': [-3.8280158042907715, -1.1602989435195923], 'last_known_pos': [48.84215545654297, 36.34928894042969], 'last_known_vel': [-3.8280158042907715, -1.1602989435195923]}"
tracking,202,3.817190888494253,76,True,"{'detected': True, 'success': True, 'target_pos': [30.334625244140625, 19.56573486328125], 'target_vel': [-0.5029687881469727, -3.968251943588257], 'last_known_pos': [30.334625244140625, 19.56573486328125], 'last_known_vel': [-0.5029687881469727, -3.968251943588257]}"
tracking,203,2.638519950211048,20,True,"{'detected': True, 'success': True, 'target_pos': [33.13923645019531, 38.730079650878906], 'target_vel': [2.6137380599975586, -3.0279321670532227], 'last_known_pos': [33.13923645019531, 38.730079650878906], 'last_known_vel': [2.6137380599975586, -3.0279321670532227]}"
tracking,204,9.32031427714601,252,True,"{'detected': True, 'success': True, 'target_pos': [19.014753341674805, 58.00248718261719], 'target_vel': [-0.6104325652122498, -3.9531471729278564], 'last_known_pos': [19.014753341674805, 58.00248718261719], 'last_known_vel': [-0.6104325652122498, -3.9531471729278564]}"
tracking,205,3.4773378439694644,34,True,"{'detected': True, 'success': True, 'target_pos': [66.85321807861328, 45.83658218383789], 'target_vel': [-2.533120632171631, -3.0956904888153076], 'last_known_pos': [66.85321807861328, 45.83658218383789], 'last_known_vel': [-2.533120632171631, -3.0956904888153076]}"
tracking,206,7.615050704091786,145,True,"{'detected': True, 'success': True, 'target_pos': [66.18242645263672, 6.286730766296387], 'target_vel': [1.1960372924804688, 3.8170008659362793], 'last_known_pos': [66.18242645263672, 6.286730766296387], 'last_known_vel': [1.1960372924804688, 3.8170008659362793]}"
tracking,207,1.301700659096241,8,True,"{'detected': True, 'success': True, 'target_pos': [47.40082550048828, 33.68629837036133], 'target_vel': [-2.7075884342193604, -2.9443106651306152], 'last_known_pos': [47.40082550048828, 33.68629837036133], 'last_known_vel': [-2.7075884342193604, -2.9443106651306152]}"
tracking,208,2.9772634139209986,50,True,"{'detected': True, 'success': True, 'target_pos': [50.629150390625, 56.62065124511719], 'target_vel': [3.3805952072143555, 2.1381242275238037], 'last_known_pos': [50.629150390625, 56.62065124511719], 'last_known_vel': [3.3805952072143555, 2.1381242275238037]}"
tracking,209,8.653963428393006,99,True,"{'detected': True, 'success': True, 'target_pos': [39.4021110534668, 38.2954216003418], 'target_vel': [-3.99841046333313, 0.11275973170995712], 'last_known_pos': [39.4021110534668, 38.2954216003418], 'last_known_vel': [-3.99841046333313, 0.11275973170995712]}"
tracking,210,4.4030509852767,55,True,"{'detected': True, 'success': True, 'target_pos': [34.296653747558594, 13.824556350708008], 'target_vel': [3.09234619140625, 2.5372021198272705], 'last_known_pos': [34.296653747558594, 13.824556350708008], 'last_known_vel': [3.09234619140625, 2.5372021198272705]}"
tracking,211,2.525472314670682,25,True,"{'detected': True, 'success': True, 'target_pos': [54.6702880859375, 38.6146354675293], 'target_vel': [-2.8582799434661865, 2.798255681991577], 'last_known_pos': [54.6702880859375, 38.6146354675293], 'last_known_vel': [-2.8582799434661865, 2.798255681991577]}"
tracking,212,4.220079915270209,63,True,"{'detected': True, 'success': True, 'target_pos': [51.2878303527832, 42.62085723876953], 'target_vel': [3.6365461349487305, -1.6659926176071167], 'last_known_pos': [51.2878303527832, 42.62085723876953], 'last_known_vel': [3.6365461349487305, -1.6659926176071167]}"
tracking,213,3.3290747590363026,18,True,"{'detected': True, 'success': True, 'target_pos': [17.452251434326172, 16.942766189575195], 'target_vel': [-2.830888509750366, 2.8259634971618652], 'last_known_pos': [17.452251434326172, 16.942766189575195], 'last_known_vel': [-2.830888509750366, 2.8259634971618652]}"
tracking,214,2.34222299605608,13,True,"{'detected': True, 'success': True, 'target_pos': [81.04293823242188, 53.08759689331055], 'target_vel': [0.4413946866989136, 3.975571632385254], 'last_known_pos': [81.04293823242188, 53.08759689331055], 'last_known_vel': [0.4413946866989136, 3.975571632385254]}"
tracking,215,3.4717674064077437,49,True,"{'detected': True, 'success': True, 'target_pos': [3.976752519607544, 42.09375762939453], 'target_vel': [-0.15389090776443481, -3.9970388412475586], 'last_known_pos': [3.976752519607544, 42.09375762939453], 'last_known_vel': [-0.15389090776443481, -3.9970388412475586]}"
tracking,216,4.675793627537788,62,True,"{'detected': True, 'success': True, 'target_pos': [51.16912078857422, 13.812682151794434], 'target_vel': [0.6282860636711121, -3.9503488540649414], 'last_known_pos': [51.16912078857422, 13.812682151794434], 'last_known_vel': [0.6282860636711121, -3.9503488540649414]}"
tracking,217,2.83465879060328,35,True,"{'detected': True, 'success': True, 'target_pos': [66.63286590576172, 40.516727447509766], 'target_vel': [3.7665107250213623, -1.3466240167617798], 'last_known_pos': [66.63286590576172, 40.516727447509766], 'last_known_vel': [3.7665107250213623, -1.3466240167617798]}"
tracking,218,1.957601770401001,9,True,"{'detected': True, 'success': True, 'target_pos': [79.96469116210938, 39.94740676879883], 'target_vel': [3.9026548862457275, 0.8770886063575745], 'last_known_pos': [79.96469116210938, 39.94740676879883], 'last_known_vel': [3.9026548862457275, 0.8770886063575745]}"
tracking,219,13.092051979847252,255,True,"{'detected': True, 'success': True, 'target_pos': [60.408912658691406, 47.92539978027344], 'target_vel': [-2.136127471923828, 3.3818576335906982], 'last_known_pos': [60.408912658691406, 47.92539978027344], 'last_known_vel': [-2.136127471923828, 3.3818576335906982]}"
tracking,220,2.1083283151388166,10,True,"{'detected': True, 'success': True, 'target_pos': [42.85892868041992, 45.58632278442383], 'target_vel': [-1.0879000425338745, -3.849217176437378], 'last_known_pos': [42.85892868041992, 45.58632278442383], 'last_known_vel': [-1.0879000425338745, -3.849217176437378]}"
tracking,221,1.872964307665825,13,True,"{'detected': True, 'success': True, 'target_pos': [63.464599609375, 58.50954818725586], 'target_vel': [-2.0646519660949707, 3.42596173286438], 'last_known_pos': [63.464599609375, 58.50954818725586], 'last_known_vel': [-2.0646519660949707, 3.42596173286438]}"
tracking,222,1.5668366216123104,8,True,"{'detected': True, 'success': True, 'target_pos': [37.63320541381836, 38.90510559082031], 'target_vel': [-2.842789888381958, 2.813991069793701], 'last_known_pos': [37.63320541381836, 38.90510559082031], 'last_known_vel': [-2.842789888381958, 2.813991069793701]}"
tracking,223,5.9678494293764235,88,True,"{'detected': True, 'success': True, 'target_pos': [48.80304718017578, 48.174468994140625], 'target_vel': [-3.0187840461730957, 2.6242988109588623], 'last_known_pos': [48.80304718017578, 48.174468994140625], 'last_known_vel': [-3.0187840461730957, 2.6242988109588623]}"
tracking,224,4.927116814933717,131,True,"{'detected': True, 'success': True, 'target_pos': [33.5946159362793, 56.0694465637207], 'target_vel': [-3.1498184204101562, -2.4654905796051025], 'last_known_pos': [33.5946159362793, 56.0694465637207], 'last_known_vel': [-3.1498184204101562, -2.4654905796051025]}"
tracking,225,2.167637702077627,9,True,"{'detected': True, 'success': True, 'target_pos': [36.85713195800781, 44.95461654663086], 'target_vel': [-3.9949586391448975, 0.20076610147953033], 'last_known_pos': [36.85713195800781, 44.95461654663086], 'last_known_vel': [-3.9949586391448975, 0.20076610147953033]}"
tracking,226,7.521434479273856,93,True,"{'detected': True, 'success': True, 'target_pos': [45.41836166381836, 54.59615707397461], 'target_vel': [2.558844804763794, 3.0744616985321045], 'last_known_pos': [45.41836166381836, 54.59615707397461], 'last_known_vel': [2.558844804763794, 3.0744616985321045]}"
tracking,227,1.9050589728057385,23,True,"{'detected': True, 'success': True, 'target_pos': [54.76047134399414, 54.672969818115234], 'target_vel': [3.535688877105713, 1.8705353736877441], 'last_known_pos': [54.76047134399414, 54.672969818115234], 'last_known_vel': [3.535688877105713, 1.8705353736877441]}"
tracking,228,1.6254913210868835,8,True,"{'detected': True, 'success': True, 'target_pos': [44.19528579711914, 86.89020538330078], 'target_vel': [3.8950140476226807, 0.9104196429252625], 'last_known_pos': [44.19528579711914, 86.89020538330078], 'last_known_vel': [3.8950140476226807, 0.9104196429252625]}"
tracking,229,7.37443572672829,181,True,"{'detected': True, 'success': True, 'target_pos': [56.53838348388672, 37.91156768798828], 'target_vel': [-3.9187171459198, 0.8022821545600891], 'last_known_pos': [56.53838348388672, 37.91156768798828], 'last_known_vel': [-3.9187171459198, 0.8022821545600891]}"
tracking,230,4.252571662962437,69,True,"{'detected': True, 'success': True, 'target_pos': [33.76940155029297, 56.42048263549805], 'target_vel': [-2.857588768005371, 2.798961639404297], 'last_known_pos': [33.76940155029297, 56.42048263549805], 'last_known_vel': [-2.857588768005371, 2.798961639404297]}"
tracking,231,2.3366499841213226,8,True,"{'detected': True, 'success': True, 'target_pos': [35.074684143066406, 12.859416961669922], 'target_vel': [-3.8003628253936768, -1.247895359992981], 'last_known_pos': [35.074684143066406, 12.859416961669922], 'last_known_vel': [-3.8003628253936768, -1.247895359992981]}"
tracking,232,3.7234269412457945,30,True,"{'detected': True, 'success': True, 'target_pos': [25.469167709350586, 73.2715072631836], 'target_vel': [3.5830078125, -1.778217077255249], 'last_known_pos': [25.469167709350586, 73.2715072631836], 'last_known_vel': [3.5830078125, -1.778217077255249]}"
tracking,233,2.8480868451297283,17,True,"{'detected': True, 'success': True, 'target_pos': [71.52091979980469, 44.04168701171875], 'target_vel': [-1.8501371145248413, 3.546405553817749], 'last_known_pos': [71.52091979980469, 44.04168701171875], 'last_known_vel': [-1.8501371145248413, 3.546405553817749]}"
tracking,234,2.194202322512865,9,True,"{'detected': True, 'success': True, 'target_pos': [70.5063247680664, 45.09865188598633], 'target_vel': [-2.0644941329956055, 3.4260566234588623], 'last_known_pos': [70.5063247680664, 45.09865188598633], 'last_known_vel': [-2.0644941329956055, 3.4260566234588623]}"
tracking,235,12.1869122332111,219,True,"{'detected': True, 'success': True, 'target_pos': [68.6290054321289, 24.749656677246094], 'target_vel': [3.9721784591674805, -0.4709521532058716], 'last_known_pos': [68.6290054321289, 24.749656677246094], 'last_known_vel': [3.9721784591674805, -0.4709521532058716]}"
tracking,236,2.2628860927522183,26,True,"{'detected': True, 'success': True, 'target_pos': [37.629085540771484, 42.52445983886719], 'target_vel': [3.133733034133911, 2.48590350151062], 'last_known_pos': [37.629085540771484, 42.52445983886719], 'last_known_vel': [3.133733034133911, 2.48590350151062]}"
tracking,237,2.0217985175549984,8,True,"{'detected': True, 'success': True, 'target_pos': [54.87281799316406, 30.56301498413086], 'target_vel': [3.2606067657470703, 2.316990375518799], 'last_known_pos': [54.87281799316406, 30.56301498413086], 'last_known_vel': [3.2606067657470703, 2.316990375518799]}"
tracking,238,4.849206038802862,39,True,"{'detected': True, 'success': True, 'target_pos': [59.44561004638672, 36.73503875732422], 'target_vel': [-3.3484444618225098, 2.188131332397461], 'last_known_pos': [59.44561004638672, 36.73503875732422], 'last_known_vel': [-3.3484444618225098, 2.188131332397461]}"
tracking,239,3.101057439126074,55,True,"{'detected': True, 'success': True, 'target_pos': [17.95774269104004, 56.99266052246094], 'target_vel': [1.0053397417068481, -3.871600866317749], 'last_known_pos': [17.95774269104004, 56.99266052246094], 'last_known_vel': [1.0053397417068481, -3.871600866317749]}"
tracking,240,3.9721559025347233,25,True,"{'detected': True, 'success': True, 'target_pos': [39.747074127197266, 22.494403839111328], 'target_vel': [-2.9954826831817627, 2.650864601135254], 'last_known_pos': [39.747074127197266, 22.494403839111328], 'last_known_vel': [-2.9954826831817627, 2.650864601135254]}"
tracking,241,6.164658729918301,53,True,"{'detected': True, 'success': True, 'target_pos': [79.09093475341797, 26.801860809326172], 'target_vel': [2.9164764881134033, -2.737546920776367], 'last_known_pos': [79.09093475341797, 26.801860809326172], 'last_known_vel': [2.9164764881134033, -2.737546920776367]}"
tracking,242,10.929333400197326,134,True,"{'detected': True, 'success': True, 'target_pos': [74.09016418457031, 19.343963623046875], 'target_vel': [-1.7545236349105835, 3.5946691036224365], 'last_known_pos': [74.09016418457031, 19.343963623046875], 'last_known_vel': [-1.7545236349105835, 3.5946691036224365]}"
tracking,243,2.8127384186685083,23,True,"{'detected': True, 'success': True, 'target_pos': [37.44704055786133, 53.27363204956055], 'target_vel': [3.4802346229553223, 1.9717921018600464], 'last_known_pos': [37.44704055786133, 53.27363204956055], 'last_known_vel': [3.4802346229553223, 1.9717921018600464]}"
tracking,244,8.05350952024758,138,True,"{'detected': True, 'success': True, 'target_pos': [36.18033981323242, 62.38448715209961], 'target_vel': [2.595494270324707, 3.0435850620269775], 'last_known_pos': [36.18033981323242, 62.38448715209961], 'last_known_vel': [2.595494270324707, 3.0435850620269775]}"
tracking,245,6.281158290732652,104,True,"{'detected': True, 'success': True, 'target_pos': [56.773799896240234, 26.823978424072266], 'target_vel': [-3.499356508255005, 1.9376542568206787], 'last_known_pos': [56.773799896240234, 26.823978424072266], 'last_known_vel': [-3.499356508255005, 1.9376542568206787]}"
tracking,246,2.951593890786171,12,True,"{'detected': True, 'success': True, 'target_pos': [28.295454025268555, 27.097732543945312], 'target_vel': [-3.7222836017608643, -1.4644463062286377], 'last_known_pos': [28.295454025268555, 27.097732543945312], 'last_known_vel': [-3.7222836017608643, -1.4644463062286377]}"
tracking,247,9.82061105536297,186,True,"{'detected': True, 'success': True, 'target_pos': [11.687875747680664, 98.58584594726562], 'target_vel': [0.08174054324626923, 3.9991648197174072], 'last_known_pos': [11.687875747680664, 98.58584594726562], 'last_known_vel': [0.08174054324626923, 3.9991648197174072]}"
tracking,248,8.242665980108082,181,True,"{'detected': True, 'success': True, 'target_pos': [47.421875, 67.71532440185547], 'target_vel': [-3.9903573989868164, -0.2775764763355255], 'last_known_pos': [47.421875, 67.71532440185547], 'last_known_vel': [-3.9903573989868164, -0.2775764763355255]}"
tracking,249,4.816565973006189,49,True,"{'detected': True, 'success': True, 'target_pos': [43.688720703125, 36.2410774230957], 'target_vel': [3.77311372756958, -1.3280115127563477], 'last_known_pos': [43.688720703125, 36.2410774230957], 'last_known_vel': [3.77311372756958, -1.3280115127563477]}"
tracking,250,6.5570045222044,75,True,"{'detected': True, 'success': True, 'target_pos': [26.53363800048828, 65.7184066772461], 'target_vel': [3.990521192550659, 0.27521398663520813], 'last_known_pos': [26.53363800048828, 65.7184066772461], 'last_known_vel': [3.990521192550659, 0.27521398663520813]}"
tracking,251,2.1027941852808,10,True,"{'detected': True, 'success': True, 'target_pos': [25.16831398010254, 51.536643981933594], 'target_vel': [3.8196470737457275, 1.1875590085983276], 'last_known_pos': [25.16831398010254, 51.536643981933594], 'last_known_vel': [3.8196470737457275, 1.1875590085983276]}"
tracking,252,2.548953208953142,11,True,"{'detected': True, 'success': True, 'target_pos': [50.300933837890625, 55.12329864501953], 'target_vel': [-3.7656493186950684, -1.3490310907363892], 'last_known_pos': [50.300933837890625, 55.12329864501953], 'last_known_vel': [-3.7656493186950684, -1.3490310907363892]}"
tracking,253,3.3780579681992533,88,True,"{'detected': True, 'success': True, 'target_pos': [17.282005310058594, 34.45058822631836], 'target_vel': [0.32132866978645325, -3.987072706222534], 'last_known_pos': [17.282005310058594, 34.45058822631836], 'last_known_vel': [0.32132866978645325, -3.987072706222534]}"
tracking,254,9.54583119940758,152,True,"{'detected': True, 'success': True, 'target_pos': [65.53329467773438, 63.19112777709961], 'target_vel': [-2.682241916656494, -2.9674196243286133], 'last_known_pos': [65.53329467773438, 63.19112777709961], 'last_known_vel': [-2.682241916656494, -2.9674196243286133]}"
tracking,255,10.339748620432802,127,True,"{'detected': True, 'success': True, 'target_pos': [34.47239303588867, 55.69560623168945], 'target_vel': [3.898185968399048, -0.8967413306236267], 'last_known_pos': [34.47239303588867, 55.69560623168945], 'last_known_vel': [3.898185968399048, -0.8967413306236267]}"
tracking,256,1.589798953384161,8,True,"{'detected': True, 'success': True, 'target_pos': [68.50358581542969, 65.28902435302734], 'target_vel': [-1.5711849927902222, -3.678502321243286], 'last_known_pos': [68.50358581542969, 65.28902435302734], 'last_known_vel': [-1.5711849927902222, -3.678502321243286]}"
tracking,257,4.640922369908541,53,True,"{'detected': True, 'success': True, 'target_pos': [46.91150665283203, 48.98232650756836], 'target_vel': [1.5793007612228394, 3.67502498626709], 'last_known_pos': [46.91150665283203, 48.98232650756836], 'last_known_vel': [1.5793007612228394, 3.67502498626709]}"
tracking,258,7.749620329990983,75,True,"{'detected': True, 'success': True, 'target_pos': [56.51226043701172, 38.88578414916992], 'target_vel': [-3.9824931621551514, -0.37383022904396057], 'last_known_pos': [56.51226043701172, 38.88578414916992], 'last_known_vel': [-3.9824931621551514, -0.37383022904396057]}"
tracking,259,2.9765189027935266,23,True,"{'detected': True, 'success': True, 'target_pos': [34.08317565917969, 44.99362564086914], 'target_vel': [-3.896362781524658, 0.9046302437782288], 'last_known_pos': [34.08317565917969, 44.99362564086914], 'last_known_vel': [-3.896362781524658, 0.9046302437782288]}"
tracking,260,2.6868228167295456,50,True,"{'detected': True, 'success': True, 'target_pos': [79.98018646240234, 32.041507720947266], 'target_vel': [2.1405622959136963, -3.3790524005889893], 'last_known_pos': [79.98018646240234, 32.041507720947266], 'last_known_vel': [2.1405622959136963, -3.3790524005889893]}"
tracking,261,5.49475673731789,82,True,"{'detected': True, 'success': True, 'target_pos': [27.790159225463867, 42.474300384521484], 'target_vel': [3.783907413482666, -1.2969365119934082], 'last_known_pos': [27.790159225463867, 42.474300384521484], 'last_known_vel': [3.783907413482666, -1.2969365119934082]}"
tracking,262,3.708448076620698,32,True,"{'detected': True, 'success': True, 'target_pos': [80.08309936523438, 35.015769958496094], 'target_vel': [3.9850685596466064, -0.34529396891593933], 'last_known_pos': [80.08309936523438, 35.015769958496094], 'last_known_vel': [3.9850685596466064, -0.34529396891593933]}"
tracking,263,7.074612033177168,199,True,"{'detected': True, 'success': True, 'target_pos': [44.72638702392578, 53.828880310058594], 'target_vel': [2.9264631271362305, -2.7268688678741455], 'last_known_pos': [44.72638702392578, 53.828880310058594], 'last_known_vel': [2.9264631271362305, -2.7268688678741455]}"
tracking,264,2.2158486042022707,12,True,"{'detected': True, 'success': True, 'target_pos': [48.55021286010742, 30.62782096862793], 'target_vel': [-3.6595730781555176, 1.6147836446762085], 'last_known_pos': [48.55021286010742, 30.62782096862793], 'last_known_vel': [-3.6595730781555176, 1.6147836446762085]}"
tracking,265,7.962204965718091,93,True,"{'detected': True, 'success': True, 'target_pos': [35.94508361816406, 28.586448669433594], 'target_vel': [-2.319420099258423, -3.258878707885742], 'last_known_pos': [35.94508361816406, 28.586448669433594], 'last_known_vel': [-2.319420099258423, -3.258878707885742]}"
tracking,266,2.164500131934881,10,True,"{'detected': True, 'success': True, 'target_pos': [48.632789611816406, 47.55632019042969], 'target_vel': [-2.7000958919525146, -2.9511830806732178], 'last_known_pos': [48.632789611816406, 47.55632019042969], 'last_known_vel': [-2.7000958919525146, -2.9511830806732178]}"
tracking,267,7.954714969795197,121,True,"{'detected': True, 'success': True, 'target_pos': [58.20853042602539, 41.643089294433594], 'target_vel': [-0.12286308407783508, -3.998112678527832], 'last_known_pos': [58.20853042602539, 41.643089294433594], 'last_known_vel': [-0.12286308407783508, -3.998112678527832]}"
tracking,268,2.136372405320406,9,True,"{'detected': True, 'success': True, 'target_pos': [68.19821166992188, 65.47919464111328], 'target_vel': [-3.8451650142669678, 1.1021368503570557], 'last_known_pos': [68.19821166992188, 65.47919464111328], 'last_known_vel': [-3.8451650142669678, 1.1021368503570557]}"
tracking,269,2.8766095456480976,32,True,"{'detected': True, 'success': True, 'target_pos': [53.64472198486328, 71.56846618652344], 'target_vel': [3.5710225105285645, -1.8021646738052368], 'last_known_pos': [53.64472198486328, 71.56846618652344], 'last_known_vel': [3.5710225105285645, -1.8021646738052368]}"
tracking,270,3.9860735625177623,51,True,"{'detected': True, 'success': True, 'target_pos': [71.02098846435547, 36.38994216918945], 'target_vel': [-1.6183477640151978, 3.6579980850219727], 'last_known_pos': [71.02098846435547, 36.38994216918945], 'last_known_vel': [-1.6183477640151978, 3.6579980850219727]}"
tracking,271,3.092834644548595,83,True,"{'detected': True, 'success': True, 'target_pos': [31.50082778930664, 57.55495071411133], 'target_vel': [0.6228440999984741, -3.9512104988098145], 'last_known_pos': [31.50082778930664, 57.55495071411133], 'last_known_vel': [0.6228440999984741, -3.9512104988098145]}"
tracking,272,2.4521477936208247,27,True,"{'detected': True, 'success': True, 'target_pos': [41.928165435791016, 41.33171844482422], 'target_vel': [3.2398765087127686, 2.3458900451660156], 'last_known_pos': [41.928165435791016, 41.33171844482422], 'last_known_vel': [3.2398765087127686, 2.3458900451660156]}"
tracking,273,4.6281249690800905,64,True,"{'detected': True, 'success': True, 'target_pos': [46.76386260986328, 46.95196533203125], 'target_vel': [0.3466546833515167, 3.984950542449951], 'last_known_pos': [46.76386260986328, 46.95196533203125], 'last_known_vel': [0.3466546833515167, 3.984950542449951]}"
tracking,274,1.9977116398513317,8,True,"{'detected': True, 'success': True, 'target_pos': [47.24070358276367, 30.8241024017334], 'target_vel': [-3.9949514865875244, -0.20090779662132263], 'last_known_pos': [47.24070358276367, 30.8241024017334], 'last_known_vel': [-3.9949514865875244, -0.20090779662132263]}"
tracking,275,1.6240859496295452,31,True,"{'detected': True, 'success': True, 'target_pos': [42.47291564941406, 95.37490844726562], 'target_vel': [-3.878587245941162, 0.9780386090278625], 'last_known_pos': [42.47291564941406, 95.37490844726562], 'last_known_vel': [-3.878587245941162, 0.9780386090278625]}"
tracking,276,2.6218255316317083,21,True,"{'detected': True, 'success': True, 'target_pos': [64.89642333984375, 33.5623893737793], 'target_vel': [3.4864773750305176, 1.9607338905334473], 'last_known_pos': [64.89642333984375, 33.5623893737793], 'last_known_vel': [3.4864773750305176, 1.9607338905334473]}"
tracking,277,4.882741369649768,46,True,"{'detected': True, 'success': True, 'target_pos': [83.14165496826172, 51.59576416015625], 'target_vel': [1.5561671257019043, 3.684880495071411], 'last_known_pos': [83.14165496826172, 51.59576416015625], 'last_known_vel': [1.5561671257019043, 3.684880495071411]}"
tracking,278,7.024927201144397,97,True,"{'detected': True, 'success': True, 'target_pos': [80.56168365478516, 37.14982604980469], 'target_vel': [-0.4514595866203308, 3.9744415283203125], 'last_known_pos': [80.56168365478516, 37.14982604980469], 'last_known_vel': [-0.4514595866203308, 3.9744415283203125]}"
tracking,279,8.494838619865478,149,True,"{'detected': True, 'success': True, 'target_pos': [74.5192642211914, 38.3347053527832], 'target_vel': [-3.3938710689544678, -2.116987705230713], 'last_known_pos': [74.5192642211914, 38.3347053527832], 'last_known_vel': [-3.3938710689544678, -2.116987705230713]}"
tracking,280,4.101850654028356,33,True,"{'detected': True, 'success': True, 'target_pos': [29.97357749938965, 55.90626907348633], 'target_vel': [3.400590181350708, 2.1061782836914062], 'last_known_pos': [29.97357749938965, 55.90626907348633], 'last_known_vel': [3.400590181350708, 2.1061782836914062]}"
tracking,281,4.602176184639335,43,True,"{'detected': True, 'success': True, 'target_pos': [41.939998626708984, 53.74034881591797], 'target_vel': [3.773454189300537, 1.3270434141159058], 'last_known_pos': [41.939998626708984, 53.74034881591797], 'last_known_vel': [3.773454189300537, 1.3270434141159058]}"
tracking,282,5.753459868207574,101,True,"{'detected': True, 'success': True, 'target_pos': [69.22128295898438, 62.616004943847656], 'target_vel': [-1.6114991903305054, 3.661020278930664], 'last_known_pos': [69.22128295898438, 62.616004943847656], 'last_known_vel': [-1.6114991903305054, 3.661020278930664]}"
tracking,283,1.9465785509496927,14,True,"{'detected': True, 'success': True, 'target_pos': [38.457096099853516, 80.54418182373047], 'target_vel': [-3.9837839603424072, 0.35981255769729614], 'last_known_pos': [38.457096099853516, 80.54418182373047], 'last_known_vel': [-3.9837839603424072, 0.35981255769729614]}"
tracking,284,3.407017349421978,47,True,"{'detected': True, 'success': True, 'target_pos': [27.30341339111328, 49.93645095825195], 'target_vel': [-2.9089512825012207, -2.745542049407959], 'last_known_pos': [27.30341339111328, 49.93645095825195], 'last_known_vel': [-2.9089512825012207, -2.745542049407959]}"
tracking,285,5.141459163077176,35,True,"{'detected': True, 'success': True, 'target_pos': [77.73641204833984, 76.69300842285156], 'target_vel': [3.024446964263916, 2.617770195007324], 'last_known_pos': [77.73641204833984, 76.69300842285156], 'last_known_vel': [3.024446964263916, 2.617770195007324]}"
tracking,286,7.147900047138333,76,True,"{'detected': True, 'success': True, 'target_pos': [33.43019485473633, 84.21410369873047], 'target_vel': [-3.5807015895843506, -1.7828563451766968], 'last_known_pos': [33.43019485473633, 84.21410369873047], 'last_known_vel': [-3.5807015895843506, -1.7828563451766968]}"
tracking,287,2.127779945731163,11,True,"{'detected': True, 'success': True, 'target_pos': [59.54425048828125, 8.850202560424805], 'target_vel': [-3.9623804092407227, -0.5473050475120544], 'last_known_pos': [59.54425048828125, 8.850202560424805], 'last_known_vel': [-3.9623804092407227, -0.5473050475120544]}"
tracking,288,5.327209919333458,47,True,"{'detected': True, 'success': True, 'target_pos': [29.330820083618164, 49.747493743896484], 'target_vel': [0.053304605185985565, 3.9996447563171387], 'last_known_pos': [29.330820083618164, 49.747493743896484], 'last_known_vel': [0.053304605185985565, 3.9996447563171387]}"
tracking,289,2.793217173919082,133,True,"{'detected': True, 'success': True, 'target_pos': [80.58039855957031, 29.711502075195312], 'target_vel': [2.621295690536499, -3.0213918685913086], 'last_known_pos': [80.58039855957031, 29.711502075195312], 'last_known_vel': [2.621295690536499, -3.0213918685913086]}"
tracking,290,1.974727138876915,8,True,"{'detected': True, 'success': True, 'target_pos': [29.536264419555664, 37.01656723022461], 'target_vel': [2.367584228515625, 3.22405743598938], 'last_known_pos': [29.536264419555664, 37.01656723022461], 'last_known_vel': [2.367584228515625, 3.22405743598938]}"
